rank,name,basename,genre,esrb_rating,platform,publisher,developer,global_sales,year,region,regional_sales
10072,Time Hollow,time-hollow,Adventure,T,DS,Konami,Tenky,0.16,2008,other,0
10082,Bomberman Land Touch! 2,bomberman-land-touch-2,Puzzle,E,DS,Hudson Entertainment,Hudson Soft,0.16,2008,north america,0.13
10082,Bomberman Land Touch! 2,bomberman-land-touch-2,Puzzle,E,DS,Hudson Entertainment,Hudson Soft,0.16,2008,europe,0
10082,Bomberman Land Touch! 2,bomberman-land-touch-2,Puzzle,E,DS,Hudson Entertainment,Hudson Soft,0.16,2008,japan,0.01
10082,Bomberman Land Touch! 2,bomberman-land-touch-2,Puzzle,E,DS,Hudson Entertainment,Hudson Soft,0.16,2008,other,0.01
10096,Arcana Heart,arcana-heart,Fighting,T,other,Atlus,Examu Inc.,0.16,2008,north america,0.06
10096,Arcana Heart,arcana-heart,Fighting,T,other,Atlus,Examu Inc.,0.16,2008,europe,0.05
10096,Arcana Heart,arcana-heart,Fighting,T,other,Atlus,Examu Inc.,0.16,2008,japan,0.04
10096,Arcana Heart,arcana-heart,Fighting,T,other,Atlus,Examu Inc.,0.16,2008,other,0.02
10100,Xenoblade Chronicles 2: Torna ~ The Golden Country,xenoblade-chronicles-2-torna-the-golden-country,Role-Playing,T,other,Nintendo,Monolith Soft,0.16,2018,north america,0.08
10100,Xenoblade Chronicles 2: Torna ~ The Golden Country,xenoblade-chronicles-2-torna-the-golden-country,Role-Playing,T,other,Nintendo,Monolith Soft,0.16,2018,europe,0.05
10100,Xenoblade Chronicles 2: Torna ~ The Golden Country,xenoblade-chronicles-2-torna-the-golden-country,Role-Playing,T,other,Nintendo,Monolith Soft,0.16,2018,japan,0.02
10100,Xenoblade Chronicles 2: Torna ~ The Golden Country,xenoblade-chronicles-2-torna-the-golden-country,Role-Playing,T,other,Nintendo,Monolith Soft,0.16,2018,other,0.01
10113,Gravity Rush Remastered,gravity-rush-remastered,Action-Adventure,T,other,Sony Computer Entertainment,Bluepoint Games,0.16,2016,north america,0.02
10113,Gravity Rush Remastered,gravity-rush-remastered,Action-Adventure,T,other,Sony Computer Entertainment,Bluepoint Games,0.16,2016,europe,0.06
10113,Gravity Rush Remastered,gravity-rush-remastered,Action-Adventure,T,other,Sony Computer Entertainment,Bluepoint Games,0.16,2016,japan,0.05
10113,Gravity Rush Remastered,gravity-rush-remastered,Action-Adventure,T,other,Sony Computer Entertainment,Bluepoint Games,0.16,2016,other,0.02
10123,Fist of the North Star: Ken's Rage,fist-of-the-north-star-kens-rage,Action,M,other,Tecmo Koei,Tecmo Koei Games,0.16,2010,north america,0.07
10123,Fist of the North Star: Ken's Rage,fist-of-the-north-star-kens-rage,Action,M,other,Tecmo Koei,Tecmo Koei Games,0.16,2010,europe,0.02
10123,Fist of the North Star: Ken's Rage,fist-of-the-north-star-kens-rage,Action,M,other,Tecmo Koei,Tecmo Koei Games,0.16,2010,japan,0.06
10123,Fist of the North Star: Ken's Rage,fist-of-the-north-star-kens-rage,Action,M,other,Tecmo Koei,Tecmo Koei Games,0.16,2010,other,0.01
10128,Namco Museum Vol.5,namco-museum-vol5,Misc,E,other,Namco,Namco,0.15,1997,north america,0.02
10128,Namco Museum Vol.5,namco-museum-vol5,Misc,E,other,Namco,Namco,0.15,1997,europe,0.01
10128,Namco Museum Vol.5,namco-museum-vol5,Misc,E,other,Namco,Namco,0.15,1997,japan,0.12
10128,Namco Museum Vol.5,namco-museum-vol5,Misc,E,other,Namco,Namco,0.15,1997,other,0.01
10140,Tears to Tiara II: Heir of the Overlord,tears-to-tiara-ii-heir-of-the-overlord,Visual Novel,T,other,NIS America,Sting,0.15,2014,north america,0.07
10140,Tears to Tiara II: Heir of the Overlord,tears-to-tiara-ii-heir-of-the-overlord,Visual Novel,T,other,NIS America,Sting,0.15,2014,europe,0.01
10140,Tears to Tiara II: Heir of the Overlord,tears-to-tiara-ii-heir-of-the-overlord,Visual Novel,T,other,NIS America,Sting,0.15,2014,japan,0.06
10140,Tears to Tiara II: Heir of the Overlord,tears-to-tiara-ii-heir-of-the-overlord,Visual Novel,T,other,NIS America,Sting,0.15,2014,other,0.02
10152,PaRappa The Rapper,parappa-the-rapper,Misc,E,other,Sony Computer Entertainment,epics,0.15,2007,north america,0.11
10152,PaRappa The Rapper,parappa-the-rapper,Misc,E,other,Sony Computer Entertainment,epics,0.15,2007,europe,0
10152,PaRappa The Rapper,parappa-the-rapper,Misc,E,other,Sony Computer Entertainment,epics,0.15,2007,japan,0.02
10152,PaRappa The Rapper,parappa-the-rapper,Misc,E,other,Sony Computer Entertainment,epics,0.15,2007,other,0.02
10187,Earth Defense Force 2025,earth-defense-force-2025,Shooter,M,other,D3Publisher,Sandlot,0.15,2014,north america,0.07
10187,Earth Defense Force 2025,earth-defense-force-2025,Shooter,M,other,D3Publisher,Sandlot,0.15,2014,europe,0.03
10187,Earth Defense Force 2025,earth-defense-force-2025,Shooter,M,other,D3Publisher,Sandlot,0.15,2014,japan,0.05
10187,Earth Defense Force 2025,earth-defense-force-2025,Shooter,M,other,D3Publisher,Sandlot,0.15,2014,other,0.01
10190,Chou Megami Shinkou Noire Gekishin Black Heart,chou-megami-shinkou-noire-gekishin-black-heart,Misc,unrated,other,Idea Factory,Unknown,0.15,2015,north america,0.06
10190,Chou Megami Shinkou Noire Gekishin Black Heart,chou-megami-shinkou-noire-gekishin-black-heart,Misc,unrated,other,Idea Factory,Unknown,0.15,2015,europe,0.01
10190,Chou Megami Shinkou Noire Gekishin Black Heart,chou-megami-shinkou-noire-gekishin-black-heart,Misc,unrated,other,Idea Factory,Unknown,0.15,2015,japan,0.06
10190,Chou Megami Shinkou Noire Gekishin Black Heart,chou-megami-shinkou-noire-gekishin-black-heart,Misc,unrated,other,Idea Factory,Unknown,0.15,2015,other,0.02
10199,Cave Story+,cave-story,Platform,unrated,other,Nicalis,Studio Pixel,0.15,2017,north america,0.11
10199,Cave Story+,cave-story,Platform,unrated,other,Nicalis,Studio Pixel,0.15,2017,europe,0.03
10199,Cave Story+,cave-story,Platform,unrated,other,Nicalis,Studio Pixel,0.15,2017,japan,0.01
10199,Cave Story+,cave-story,Platform,unrated,other,Nicalis,Studio Pixel,0.15,2017,other,0.01
10221,Fire Emblem Warriors,fire-emblem-warriors,Action,T,other,Nintendo,Omega Force,0.15,2017,north america,0.07
10221,Fire Emblem Warriors,fire-emblem-warriors,Action,T,other,Nintendo,Omega Force,0.15,2017,europe,0.03
10221,Fire Emblem Warriors,fire-emblem-warriors,Action,T,other,Nintendo,Omega Force,0.15,2017,japan,0.04
10221,Fire Emblem Warriors,fire-emblem-warriors,Action,T,other,Nintendo,Omega Force,0.15,2017,other,0.01
10229,Project Sylpheed: Arc of Deception,project-sylpheed-arc-of-deception,Shooter,T,other,Microsoft,Game Arts / Seta Corporation,0.15,2007,north america,0.12
10229,Project Sylpheed: Arc of Deception,project-sylpheed-arc-of-deception,Shooter,T,other,Microsoft,Game Arts / Seta Corporation,0.15,2007,europe,0.01
10229,Project Sylpheed: Arc of Deception,project-sylpheed-arc-of-deception,Shooter,T,other,Microsoft,Game Arts / Seta Corporation,0.15,2007,japan,0.02
10229,Project Sylpheed: Arc of Deception,project-sylpheed-arc-of-deception,Shooter,T,other,Microsoft,Game Arts / Seta Corporation,0.15,2007,other,0.01
10246,Samurai Warriors: Katana,samurai-warriors-katana,Action,T,other,KOEI,Omega Force,0.15,2008,north america,0.11
10246,Samurai Warriors: Katana,samurai-warriors-katana,Action,T,other,KOEI,Omega Force,0.15,2008,europe,0
10246,Samurai Warriors: Katana,samurai-warriors-katana,Action,T,other,KOEI,Omega Force,0.15,2008,japan,0.04
10246,Samurai Warriors: Katana,samurai-warriors-katana,Action,T,other,KOEI,Omega Force,0.15,2008,other,0.01
10247,MLB Power Pros 2008,mlb-power-pros-2008,Sports,E,other,2K Sports,PawaPuro Production,0.15,2008,north america,0.05
10247,MLB Power Pros 2008,mlb-power-pros-2008,Sports,E,other,2K Sports,PawaPuro Production,0.15,2008,europe,0.04
10247,MLB Power Pros 2008,mlb-power-pros-2008,Sports,E,other,2K Sports,PawaPuro Production,0.15,2008,japan,0.05
10247,MLB Power Pros 2008,mlb-power-pros-2008,Sports,E,other,2K Sports,PawaPuro Production,0.15,2008,other,0.01
10249,Warriors Orochi 3,warriors-orochi-3,Action,T,other,Tecmo Koei,Omega Force,0.15,2014,north america,0.04
10249,Warriors Orochi 3,warriors-orochi-3,Action,T,other,Tecmo Koei,Omega Force,0.15,2014,europe,0.05
10249,Warriors Orochi 3,warriors-orochi-3,Action,T,other,Tecmo Koei,Omega Force,0.15,2014,japan,0.04
10249,Warriors Orochi 3,warriors-orochi-3,Action,T,other,Tecmo Koei,Omega Force,0.15,2014,other,0.02
10260,Bomberman,bomberman,Puzzle,E,DS,Ubisoft,Hudson Soft,0.15,2005,north america,0.1
10260,Bomberman,bomberman,Puzzle,E,DS,Ubisoft,Hudson Soft,0.15,2005,europe,0.01
10260,Bomberman,bomberman,Puzzle,E,DS,Ubisoft,Hudson Soft,0.15,2005,japan,0.03
10260,Bomberman,bomberman,Puzzle,E,DS,Ubisoft,Hudson Soft,0.15,2005,other,0.01
10277,Toukiden 2,toukiden-2,Action,T,other,Tecmo Koei,Omega Force,0.15,2017,north america,0.02
10277,Toukiden 2,toukiden-2,Action,T,other,Tecmo Koei,Omega Force,0.15,2017,europe,0
10277,Toukiden 2,toukiden-2,Action,T,other,Tecmo Koei,Omega Force,0.15,2017,japan,0.13
10277,Toukiden 2,toukiden-2,Action,T,other,Tecmo Koei,Omega Force,0.15,2017,other,0.01
10281,Dengeki Bunko Fighting Climax,dengeki-bunko-fighting-climax,Fighting,unrated,other,Sega,Sega,0.15,2015,north america,0.05
10281,Dengeki Bunko Fighting Climax,dengeki-bunko-fighting-climax,Fighting,unrated,other,Sega,Sega,0.15,2015,europe,0
10281,Dengeki Bunko Fighting Climax,dengeki-bunko-fighting-climax,Fighting,unrated,other,Sega,Sega,0.15,2015,japan,0.08
10281,Dengeki Bunko Fighting Climax,dengeki-bunko-fighting-climax,Fighting,unrated,other,Sega,Sega,0.15,2015,other,0.02
10287,One Piece Unlimited World: Red,one-piece-unlimited-world-red,Action-Adventure,T,other,Namco Bandai Games,Ganbarion,0.15,2014,north america,0.04
10287,One Piece Unlimited World: Red,one-piece-unlimited-world-red,Action-Adventure,T,other,Namco Bandai Games,Ganbarion,0.15,2014,europe,0.04
10287,One Piece Unlimited World: Red,one-piece-unlimited-world-red,Action-Adventure,T,other,Namco Bandai Games,Ganbarion,0.15,2014,japan,0.04
10287,One Piece Unlimited World: Red,one-piece-unlimited-world-red,Action-Adventure,T,other,Namco Bandai Games,Ganbarion,0.15,2014,other,0.03
10289,Space Invaders Extreme,space-invaders-extreme,Shooter,E,DS,Square Enix,Taito Corporation,0.15,2008,north america,0.12
10289,Space Invaders Extreme,space-invaders-extreme,Shooter,E,DS,Square Enix,Taito Corporation,0.15,2008,europe,0.01
10289,Space Invaders Extreme,space-invaders-extreme,Shooter,E,DS,Square Enix,Taito Corporation,0.15,2008,japan,0.01
10289,Space Invaders Extreme,space-invaders-extreme,Shooter,E,DS,Square Enix,Taito Corporation,0.15,2008,other,0.01
10293,FIFA 06: Road to FIFA World Cup,fifa-06-road-to-fifa-world-cup,Sports,E,other,EA Sports,EA Canada,0.15,2005,north america,0.11
10293,FIFA 06: Road to FIFA World Cup,fifa-06-road-to-fifa-world-cup,Sports,E,other,EA Sports,EA Canada,0.15,2005,europe,0.02
10293,FIFA 06: Road to FIFA World Cup,fifa-06-road-to-fifa-world-cup,Sports,E,other,EA Sports,EA Canada,0.15,2005,japan,0.01
10293,FIFA 06: Road to FIFA World Cup,fifa-06-road-to-fifa-world-cup,Sports,E,other,EA Sports,EA Canada,0.15,2005,other,0.01
10301,Final Fantasy XI: Vana'diel Collection 2008,final-fantasy-xi-vanadiel-collection-2008,Role-Playing,T,other,Square Enix,Square Enix,0.15,2007,north america,0.13
10301,Final Fantasy XI: Vana'diel Collection 2008,final-fantasy-xi-vanadiel-collection-2008,Role-Playing,T,other,Square Enix,Square Enix,0.15,2007,europe,0
10301,Final Fantasy XI: Vana'diel Collection 2008,final-fantasy-xi-vanadiel-collection-2008,Role-Playing,T,other,Square Enix,Square Enix,0.15,2007,japan,0.01
10301,Final Fantasy XI: Vana'diel Collection 2008,final-fantasy-xi-vanadiel-collection-2008,Role-Playing,T,other,Square Enix,Square Enix,0.15,2007,other,0.01
10322,Atelier Sophie: The Alchemist of the Mysterious Book,atelier-sophie-the-alchemist-of-the-mysterious-book,Role-Playing,T,other,Tecmo Koei,Gust,0.15,2016,north america,0.04
10322,Atelier Sophie: The Alchemist of the Mysterious Book,atelier-sophie-the-alchemist-of-the-mysterious-book,Role-Playing,T,other,Tecmo Koei,Gust,0.15,2016,europe,0.03
10322,Atelier Sophie: The Alchemist of the Mysterious Book,atelier-sophie-the-alchemist-of-the-mysterious-book,Role-Playing,T,other,Tecmo Koei,Gust,0.15,2016,japan,0.07
10322,Atelier Sophie: The Alchemist of the Mysterious Book,atelier-sophie-the-alchemist-of-the-mysterious-book,Role-Playing,T,other,Tecmo Koei,Gust,0.15,2016,other,0.01
10332,Farming Simulator 2013,farming-simulator-2013,Simulation,E,other,Focus Home Interactive,Giants Software,0.15,2013,north america,0
10332,Farming Simulator 2013,farming-simulator-2013,Simulation,E,other,Focus Home Interactive,Giants Software,0.15,2013,europe,0.1
10332,Farming Simulator 2013,farming-simulator-2013,Simulation,E,other,Focus Home Interactive,Giants Software,0.15,2013,japan,0.02
10332,Farming Simulator 2013,farming-simulator-2013,Simulation,E,other,Focus Home Interactive,Giants Software,0.15,2013,other,0.02
10371,Fate/Extella: The Umbral Star,fate,Action,T,other,Xseed Games,Marvelous Entertainment,0.15,2017,north america,0.03
10371,Fate/Extella: The Umbral Star,fate,Action,T,other,Xseed Games,Marvelous Entertainment,0.15,2017,europe,0
10371,Fate/Extella: The Umbral Star,fate,Action,T,other,Xseed Games,Marvelous Entertainment,0.15,2017,japan,0.1
10371,Fate/Extella: The Umbral Star,fate,Action,T,other,Xseed Games,Marvelous Entertainment,0.15,2017,other,0.01
10394,Harvest Moon: Hero of Leaf Valley,harvest-moon-hero-of-leaf-valley,Simulation,E,other,Natsume,Marvelous Interactive,0.15,2010,north america,0.07
10394,Harvest Moon: Hero of Leaf Valley,harvest-moon-hero-of-leaf-valley,Simulation,E,other,Natsume,Marvelous Interactive,0.15,2010,europe,0.02
10394,Harvest Moon: Hero of Leaf Valley,harvest-moon-hero-of-leaf-valley,Simulation,E,other,Natsume,Marvelous Interactive,0.15,2010,japan,0.05
10394,Harvest Moon: Hero of Leaf Valley,harvest-moon-hero-of-leaf-valley,Simulation,E,other,Natsume,Marvelous Interactive,0.15,2010,other,0.02
10412,Armored Core: For Answer,armored-core-for-answer,Simulation,T,other,Ubisoft,From Software,0.15,2008,north america,0.06
10412,Armored Core: For Answer,armored-core-for-answer,Simulation,T,other,Ubisoft,From Software,0.15,2008,europe,0.01
10412,Armored Core: For Answer,armored-core-for-answer,Simulation,T,other,Ubisoft,From Software,0.15,2008,japan,0.07
10412,Armored Core: For Answer,armored-core-for-answer,Simulation,T,other,Ubisoft,From Software,0.15,2008,other,0.01
10416,Gear.Club Unlimited,gearclub-unlimited,Racing,E,other,Microids,Eden Games,0.15,2017,north america,0.1
10416,Gear.Club Unlimited,gearclub-unlimited,Racing,E,other,Microids,Eden Games,0.15,2017,europe,0.03
10416,Gear.Club Unlimited,gearclub-unlimited,Racing,E,other,Microids,Eden Games,0.15,2017,japan,0.01
10416,Gear.Club Unlimited,gearclub-unlimited,Racing,E,other,Microids,Eden Games,0.15,2017,other,0.01
10448,Metroid Prime: Federation Force,metroid-prime-federation-force,Action,T,other,Nintendo,Next Level Games,0.15,2016,north america,0.08
10448,Metroid Prime: Federation Force,metroid-prime-federation-force,Action,T,other,Nintendo,Next Level Games,0.15,2016,europe,0.02
10448,Metroid Prime: Federation Force,metroid-prime-federation-force,Action,T,other,Nintendo,Next Level Games,0.15,2016,japan,0.03
10448,Metroid Prime: Federation Force,metroid-prime-federation-force,Action,T,other,Nintendo,Next Level Games,0.15,2016,other,0.01
10498,Cave Story 3D,cave-story-3d,Platform,E10,other,NIS America,Nicalis,0.15,2011,north america,0.09
10498,Cave Story 3D,cave-story-3d,Platform,E10,other,NIS America,Nicalis,0.15,2011,europe,0.03
10498,Cave Story 3D,cave-story-3d,Platform,E10,other,NIS America,Nicalis,0.15,2011,japan,0.01
10498,Cave Story 3D,cave-story-3d,Platform,E10,other,NIS America,Nicalis,0.15,2011,other,0.01
10522,Heroes of Mana,heroes-of-mana,Strategy,E10,DS,Square Enix,Brownie Brown,0.14,2007,north america,0.07
10522,Heroes of Mana,heroes-of-mana,Strategy,E10,DS,Square Enix,Brownie Brown,0.14,2007,europe,0.01
10522,Heroes of Mana,heroes-of-mana,Strategy,E10,DS,Square Enix,Brownie Brown,0.14,2007,japan,0.05
10522,Heroes of Mana,heroes-of-mana,Strategy,E10,DS,Square Enix,Brownie Brown,0.14,2007,other,0.01
10556,Arslan: The Warriors of Legend,arslan-the-warriors-of-legend,Action,T,other,Tecmo Koei,Koei Tecmo Games,0.14,2016,north america,0.03
10556,Arslan: The Warriors of Legend,arslan-the-warriors-of-legend,Action,T,other,Tecmo Koei,Koei Tecmo Games,0.14,2016,europe,0.04
10556,Arslan: The Warriors of Legend,arslan-the-warriors-of-legend,Action,T,other,Tecmo Koei,Koei Tecmo Games,0.14,2016,japan,0.06
10556,Arslan: The Warriors of Legend,arslan-the-warriors-of-legend,Action,T,other,Tecmo Koei,Koei Tecmo Games,0.14,2016,other,0.01
10584,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters,0.14,2012,north america,0.03
10584,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters,0.14,2012,europe,0.08
10584,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters,0.14,2012,japan,0.01
10584,F1 2011,f1-2011,Racing,E,other,Codemasters,Codemasters,0.14,2012,other,0.02
10602,Victorious Boxers: Revolution,victorious-boxers-revolution,Fighting,T,other,Xseed Games,Cavia Inc.,0.14,2007,north america,0.07
10602,Victorious Boxers: Revolution,victorious-boxers-revolution,Fighting,T,other,Xseed Games,Cavia Inc.,0.14,2007,europe,0
10602,Victorious Boxers: Revolution,victorious-boxers-revolution,Fighting,T,other,Xseed Games,Cavia Inc.,0.14,2007,japan,0.06
10602,Victorious Boxers: Revolution,victorious-boxers-revolution,Fighting,T,other,Xseed Games,Cavia Inc.,0.14,2007,other,0.01
10624,Xevious 3D/G+,xevious-3d,Shooter,E,other,Namco,Namco,0.14,1997,north america,0.01
10624,Xevious 3D/G+,xevious-3d,Shooter,E,other,Namco,Namco,0.14,1997,europe,0.01
10624,Xevious 3D/G+,xevious-3d,Shooter,E,other,Namco,Namco,0.14,1997,japan,0.11
10624,Xevious 3D/G+,xevious-3d,Shooter,E,other,Namco,Namco,0.14,1997,other,0.01
10633,Murdered: Soul Suspect,murdered-soul-suspect,Action-Adventure,M,other,Square Enix,Airtight Games,0.14,2014,north america,0.05
10633,Murdered: Soul Suspect,murdered-soul-suspect,Action-Adventure,M,other,Square Enix,Airtight Games,0.14,2014,europe,0.05
10633,Murdered: Soul Suspect,murdered-soul-suspect,Action-Adventure,M,other,Square Enix,Airtight Games,0.14,2014,japan,0.02
10633,Murdered: Soul Suspect,murdered-soul-suspect,Action-Adventure,M,other,Square Enix,Airtight Games,0.14,2014,other,0.02
10635,Under Night In-Birth,under-night-in-birth,Fighting,T,other,Aksys Games,Ecole Software,0.14,2015,north america,0.07
10635,Under Night In-Birth,under-night-in-birth,Fighting,T,other,Aksys Games,Ecole Software,0.14,2015,europe,0.01
10635,Under Night In-Birth,under-night-in-birth,Fighting,T,other,Aksys Games,Ecole Software,0.14,2015,japan,0.05
10635,Under Night In-Birth,under-night-in-birth,Fighting,T,other,Aksys Games,Ecole Software,0.14,2015,other,0.02
10642,Metal Slug Anthology,metal-slug-anthology,Shooter,T,other,SNK Playmore,Terminal Reality,0.14,2006,north america,0.12
10642,Metal Slug Anthology,metal-slug-anthology,Shooter,T,other,SNK Playmore,Terminal Reality,0.14,2006,europe,0.01
10642,Metal Slug Anthology,metal-slug-anthology,Shooter,T,other,SNK Playmore,Terminal Reality,0.14,2006,japan,0
10642,Metal Slug Anthology,metal-slug-anthology,Shooter,T,other,SNK Playmore,Terminal Reality,0.14,2006,other,0.01
10662,TRINITY: Souls of Zill O'll,trinity-souls-of-zill-oll,Role-Playing,T,other,Tecmo Koei,Omega Force,0.14,2011,north america,0.06
10662,TRINITY: Souls of Zill O'll,trinity-souls-of-zill-oll,Role-Playing,T,other,Tecmo Koei,Omega Force,0.14,2011,europe,0.03
10662,TRINITY: Souls of Zill O'll,trinity-souls-of-zill-oll,Role-Playing,T,other,Tecmo Koei,Omega Force,0.14,2011,japan,0.03
10662,TRINITY: Souls of Zill O'll,trinity-souls-of-zill-oll,Role-Playing,T,other,Tecmo Koei,Omega Force,0.14,2011,other,0.01
10689,Mr. Driller: Drill Spirits,mr-driller-drill-spirits,Puzzle,E,DS,Namco,Namco,0.14,2004,north america,0.08
10689,Mr. Driller: Drill Spirits,mr-driller-drill-spirits,Puzzle,E,DS,Namco,Namco,0.14,2004,europe,0
